Round,Home team,Home score,Away score,Away team,Home bonus,Away bonus
11,Soyaux-Angoulême XV,30,19,Valence Romans,0,0
11,US Carcassonnaise,16,12,FC Grenoble Rugby,0,1
11,US Montalbanaise,30,13,Stade Montois Rugby,0,0
11,USA Perpignan,31,6,Stade Aurillacois,1,0
12,Valence Romans,22,25,Oyonnax Rugby,1,0
12,USON Nevers,37,18,Biarritz Olympique PB,0,0
12,RC Vannes,20,10,US Montalbanaise,0,0
12,Stade Aurillacois,23,6,US Carcassonnaise,0,0
12,Stade Montois Rugby,15,3,Rouen Normandie Rugby,0,0
12,USA Perpignan,49,0,Soyaux-Angoulême XV,1,0
12,AS Béziers Hérault,14,9,Colomiers Rugby,0,1
12,FC Grenoble Rugby,21,20,Provence Rugby,0,1
13,Valence Romans,9,28,USA Perpignan,0,1
13,Colomiers Rugby,15,12,FC Grenoble Rugby,0,1
13,Biarritz Olympique PB,15,15,Stade Montois Rugby,0,0
13,Provence Rugby,32,9,AS Béziers Hérault,0,0
13,Rouen Normandie Rugby,22,8,US Montalbanaise,0,0
13,Soyaux-Angoulême XV,22,13,Stade Aurillacois,0,0
13,US Carcassonnaise,6,6,RC Vannes,0,0
13,Oyonnax Rugby,28,20,USON Nevers,0,0
14,US Montalbanaise,16,13,Colomiers Rugby,0,1
14,FC Grenoble Rugby,14,18,Biarritz Olympique PB,1,0
14,AS Béziers Hérault,28,17,US Carcassonnaise,0,0
14,RC Vannes,36,13,Soyaux-Angoulême XV,1,0
14,Stade Aurillacois,18,12,Valence Romans,0,0
14,Stade Montois Rugby,21,15,Provence Rugby,0,0
14,USON Nevers,40,13,Rouen Normandie Rugby,1,0
14,USA Perpignan,20,10,Oyonnax Rugby,0,0
15,Colomiers Rugby,19,20,RC Vannes,1,0
15,Oyonnax Rugby,27,35,FC Grenoble Rugby,0,0
15,Biarritz Olympique PB,29,31,Valence Romans,1,0
15,Rouen Normandie Rugby,20,14,Stade Aurillacois,0,0
15,Soyaux-Angoulême XV,20,27,Stade Montois Rugby,0,0
15,AS Béziers Hérault,25,30,USON Nevers,1,0
15,Provence Rugby,34,41,USA Perpignan,0,0
15,US Carcassonnaise,23,17,US Montalbanaise,0,0
16,Colomiers Rugby,37,13,US Carcassonnaise,1,0
16,RC Vannes,14,16,Biarritz Olympique PB,1,0
16,FC Grenoble Rugby,25,20,Soyaux-Angoulême XV,0,1
16,Stade Aurillacois,43,13,AS Béziers Hérault,1,0
16,Valence Romans,14,9,Rouen Normandie Rugby,0,1
16,USON Nevers,23,19,Provence Rugby,0,1
16,Stade Montois Rugby,7,30,USA Perpignan,0,0
16,US Montalbanaise,23,17,Oyonnax Rugby,0,0
17,Rouen Normandie Rugby,26,14,FC Grenoble Rugby,0,0
17,USA Perpignan,28,12,Colomiers Rugby,0,0
17,Oyonnax Rugby,30,6,US Carcassonnaise,1,0
17,Provence Rugby,28,13,Valence Romans,0,0
17,Soyaux-Angoulême XV,13,16,USON Nevers,1,0
17,Stade Montois Rugby,12,9,Stade Aurillacois,0,1
17,Biarritz Olympique PB,31,3,US Montalbanaise,1,0
17,AS Béziers Hérault,24,42,RC Vannes,0,1
18,Colomiers Rugby,16,20,Biarritz Olympique PB,1,0
18,FC Grenoble Rugby,34,19,AS Béziers Hérault,1,0
18,RC Vannes,30,7,Provence Rugby,1,0
18,US Carcassonnaise,29,9,Rouen Normandie Rugby,1,0
18,USON Nevers,36,6,Stade Montois Rugby,1,0
18,Valence Romans,25,25,Soyaux-Angoulême XV,0,0
18,Stade Aurillacois,22,16,Oyonnax Rugby,0,0
18,US Montalbanaise,25,23,USA Perpignan,0,1
19,Oyonnax Rugby,28,25,Soyaux-Angoulême XV,0,1
19,USON Nevers,12,13,FC Grenoble Rugby,1,0
19,AS Béziers Hérault,19,9,Valence Romans,0,0
19,Rouen Normandie Rugby,19,23,Colomiers Rugby,1,0
19,Stade Montois Rugby,23,29,US Montalbanaise,0,0
19,USA Perpignan,17,9,US Carcassonnaise,0,0
19,Stade Aurillacois,9,22,RC Vannes,0,1
19,Biarritz Olympique PB,29,24,Provence Rugby,0,1
20,Colomiers Rugby,12,9,AS Béziers Hérault,0,1
20,RC Vannes,17,17,USON Nevers,0,0
20,FC Grenoble Rugby,24,5,Stade Aurillacois,0,0
20,Soyaux-Angoulême XV,17,31,USA Perpignan,0,0
20,US Montalbanaise,20,15,Rouen Normandie Rugby,0,1
20,Valence Romans,16,48,Stade Montois Rugby,0,1
20,Provence Rugby,19,39,Oyonnax Rugby,0,1
20,US Carcassonnaise,25,10,Biarritz Olympique PB,0,0
21,USON Nevers,15,23,Colomiers Rugby,0,0
21,Biarritz Olympique PB,22,13,FC Grenoble Rugby,0,0
21,AS Béziers Hérault,31,15,Provence Rugby,1,0
21,Rouen Normandie Rugby,37,25,Oyonnax Rugby,1,0
21,Soyaux-Angoulême XV,6,38,RC Vannes,0,1
21,Stade Aurillacois,25,27,US Montalbanaise,1,0
21,Stade Montois Rugby,26,23,US Carcassonnaise,0,1
21,USA Perpignan,24,20,Valence Romans,0,1
22,RC Vannes,33,20,Stade Montois Rugby,1,0
22,Oyonnax Rugby,28,35,USA Perpignan,0,0
22,Valence Romans,22,44,Biarritz Olympique PB,0,1
22,Provence Rugby,19,21,Soyaux-Angoulême XV,1,0
22,Rouen Normandie Rugby,28,12,USON Nevers,0,0
22,US Carcassonnaise,15,14,Stade Aurillacois,0,1
22,US Montalbanaise,27,30,AS Béziers Hérault,1,0
22,FC Grenoble Rugby,32,16,Colomiers Rugby,1,0
23,USA Perpignan,42,3,Provence Rugby,1,0
23,Stade Montois Rugby,10,38,FC Grenoble Rugby,0,1
23,Colomiers Rugby,21,16,Valence Romans,0,1
23,Soyaux-Angoulême XV,15,12,AS Béziers Hérault,0,1
23,Stade Aurillacois,12,6,Rouen Normandie Rugby,0,0
23,US Montalbanaise,18,27,RC Vannes,0,0
23,Biarritz Olympique PB,21,34,Oyonnax Rugby,0,0
23,US Carcassonnaise,59,5,USON Nevers,1,0
24,AS Béziers Hérault,41,15,Biarritz Olympique PB,1,0
24,FC Grenoble Rugby,20,28,USA Perpignan,0,0
24,Provence Rugby,16,18,Stade Montois Rugby,1,0
24,RC Vannes,22,15,US Carcassonnaise,0,0
24,Rouen Normandie Rugby,15,8,Soyaux-Angoulême XV,0,0
24,USON Nevers,24,15,US Montalbanaise,0,0
24,Valence Romans,37,12,Stade Aurillacois,1,0
24,Oyonnax Rugby,25,34,Colomiers Rugby,0,0
25,Stade Aurillacois,27,27,USA Perpignan,0,0
25,FC Grenoble Rugby,33,26,Oyonnax Rugby,0,0
25,AS Béziers Hérault,23,25,Rouen Normandie Rugby,1,0
25,Colomiers Rugby,30,28,Provence Rugby,0,1
25,Stade Montois Rugby,14,18,Soyaux-Angoulême XV,1,0
25,US Montalbanaise,10,40,US Carcassonnaise,0,1
25,Valence Romans,32,31,RC Vannes,0,1
25,Biarritz Olympique PB,23,12,USON Nevers,0,0
26,Oyonnax Rugby,38,20,AS Béziers Hérault,0,0
26,USA Perpignan,29,27,Biarritz Olympique PB,0,1
26,RC Vannes,40,7,Colomiers Rugby,1,0
26,Rouen Normandie Rugby,22,27,Stade Montois Rugby,1,0
26,Soyaux-Angoulême XV,31,32,US Montalbanaise,1,0
26,US Carcassonnaise,22,38,Valence Romans,0,0
26,USON Nevers,16,3,Stade Aurillacois,0,0
26,Provence Rugby,32,30,FC Grenoble Rugby,0,1
27,USON Nevers,15,20,Oyonnax Rugby,1,0
27,AS Béziers Hérault,14,19,USA Perpignan,1,0
27,Stade Montois Rugby,20,17,Biarritz Olympique PB,0,1
27,Colomiers Rugby,41,31,US Montalbanaise,0,0
27,Provence Rugby,18,34,US Carcassonnaise,0,0
27,RC Vannes,22,18,Rouen Normandie Rugby,0,1
27,Stade Aurillacois,33,21,Soyaux-Angoulême XV,0,0
27,Valence Romans,23,30,FC Grenoble Rugby,0,0
28,Soyaux-Angoulême XV,24,15,Colomiers Rugby,1,0
28,USA Perpignan,37,16,USON Nevers,1,0
28,US Carcassonnaise,31,28,AS Béziers Hérault,0,1
28,Oyonnax Rugby,33,27,Stade Montois Rugby,0,0
28,Rouen Normandie Rugby,21,26,Provence Rugby,1,0
28,US Montalbanaise,40,35,Valence Romans,0,1
28,Biarritz Olympique PB,29,26,Stade Aurillacois,0,1
28,FC Grenoble Rugby,13,6,RC Vannes,0,0
29,RC Vannes,13,26,Oyonnax Rugby,0,0
29,FC Grenoble Rugby,34,11,US Carcassonnaise,1,0
29,Soyaux-Angoulême XV,15,31,Biarritz Olympique PB,0,0
29,AS Béziers Hérault,13,20,Stade Montois Rugby,0,0
29,Colomiers Rugby,16,17,Stade Aurillacois,1,0
29,Provence Rugby,36,13,US Montalbanaise,1,0
29,Rouen Normandie Rugby,31,17,USA Perpignan,0,0
29,Valence Romans,36,28,USON Nevers,0,0
30,Stade Aurillacois,43,5,Provence Rugby,1,0
30,US Carcassonnaise,34,32,Soyaux-Angoulême XV,0,1
30,US Montalbanaise,38,31,FC Grenoble Rugby,0,0
30,USA Perpignan,30,17,RC Vannes,0,0
30,USON Nevers,21,16,AS Béziers Hérault,0,1
30,Biarritz Olympique PB,30,16,Rouen Normandie Rugby,1,0
30,Oyonnax Rugby,53,19,Valence Romans,0,0
